Job Id,Experience,Qualifications,Salary Range,location,Country,Work Type,Company Size,Preference,Job Title,Role,Company,Company Profile
1683002040087374,4 to 10 Years,B.Tech,$63K-$105K,Rabat,Morocco,Contract,50350,Both,Data Engineer,Data Architect,Conagra Brands,Food
182748962734131,0 to 11 Years,M.Tech,$57K-$81K,Algiers,Algeria,Part-Time,23384,Female,Data Analyst,Business Intelligence Analyst,"Dunkin'Brands Group, Inc.",
1988202917322426,2 to 10 Years,MCA,$62K-$104K,Valletta,Malta,Full-Time,67647,Male,Data Analyst,Data Scientist,Booz Allen Hamilton Holding,Professional Services
197909992977562,5 to 12 Years,MBA,$64K-$111K,Suva,Fiji,Intern,106414,Male,Data Analyst,Business Intelligence Analyst,Jackson Financial,Financial Services
1076225523937816,0 to 15 Years,PhD,$64K-$124K,Asmara,Eritrea,Part-Time,17031,Female,Data Scientist,Data Engineer,Bajaj Finance,Financial Services
2515118772611690,1 to 15 Years,BBA,$61K-$115K,Zagreb,Croatia,Part-Time,95897,Male,Data Analyst,Data Quality Analyst,Kinder Morgan,Energy
451015361401257,5 to 8 Years,MBA,$58K-$89K,Male,Maldives,Temporary,109207,Female,Data Analyst,Data Scientist,Dana,Automotive Parts
1178309549259462,2 to 8 Years,BA,$56K-$84K,Willemstad,Curacao,Intern,53134,Both,Data Analyst,Business Intelligence Analyst,Northern Trust,
2135025988267157,5 to 10 Years,PhD,$59K-$105K,Vilnius,Lithuania,Full-Time,33563,Female,Data Analyst,Business Intelligence Analyst,DCC plc,Energy
1906496534429223,5 to 15 Years,B.Com,$58K-$110K,Lilongwe,Malawi,Temporary,134552,Male,Data Engineer,Big Data Engineer,Booking Holdings,Travel and Booking
2561446718961631,0 to 12 Years,BBA,$56K-$90K,Saint John's,Antigua and Barbuda,Part-Time,88345,Male,Data Analyst,Data Scientist,Coupang,E-commerce
81551180470528,0 to 9 Years,PhD,$59K-$97K,Vienna,Austria,Intern,110428,Both,Data Engineer,ETL Developer,Chevron,Energy
1836501143565276,0 to 11 Years,B.Com,$64K-$83K,Beirut,Lebanon,Temporary,96434,Female,Data Scientist,Data Engineer,Microsoft,Technology
694600450248334,5 to 10 Years,M.Tech,$56K-$104K,Gibraltar,Gibraltar,Intern,13711,Both,Data Scientist,Machine Learning Engineer,Tata Steel,Steel & Metals
1598912775601511,5 to 13 Years,PhD,$57K-$113K,Cockburn Town,Turks and Caicos Islands,Intern,25104,Both,Data Scientist,Machine Learning Engineer,Delek US Holdings,Energy
1437473387353954,3 to 15 Years,BBA,$57K-$104K,Moscow,Russia,Intern,35958,Both,Data Engineer,ETL Developer,Auto-Owners Insurance,Insurance
1512364406531119,4 to 12 Years,M.Com,$62K-$112K,Algiers,Algeria,Intern,120901,Male,Data Scientist,Machine Learning Engineer,Duke Energy,Energy
654225338523599,2 to 10 Years,MBA,$64K-$99K,Wellington,New Zealand,Temporary,70538,Male,Data Analyst,Data Scientist,Indian Oil Corporation,Oil & Gas
2330164382642294,1 to 10 Years,MBA,$56K-$90K,Amsterdam,Netherlands,Part-Time,129018,Female,Data Engineer,Big Data Engineer,Micron Technology,Technology
706968526616394,2 to 10 Years,B.Tech,$56K-$97K,Monaco,Monaco,Part-Time,49058,Female,Data Analyst,Data Quality Analyst,Prudential Financial,Financial Services
1868360509772246,2 to 14 Years,MBA,$64K-$109K,Sanaa,Yemen,Contract,75440,Female,Data Engineer,Big Data Engineer,Chewy,E-commerce
729636795510340,3 to 9 Years,B.Com,$57K-$86K,Port Vila,Vanuatu,Intern,128460,Both,Data Analyst,Business Intelligence Analyst,Eversource Energy,Utilities
2566717580960057,1 to 10 Years,BBA,$64K-$98K,Port-au-Prince,Haiti,Part-Time,129283,Male,Data Engineer,Data Architect,International Business Machines,Technology
1760607320773039,5 to 15 Years,B.Com,$60K-$97K,Tallinn,Estonia,Temporary,28448,Both,Data Engineer,ETL Developer,AutoNation,Automotive
1896622315787547,1 to 9 Years,BBA,$64K-$105K,Bangkok,Thailand,Contract,48805,Male,Data Analyst,Data Quality Analyst,Publix Super Markets,Retail
2759795294877215,4 to 14 Years,BCA,$55K-$82K,Torshavn,Faroe Islands,Part-Time,54840,Male,Data Scientist,Data Engineer,Go-Ahead Group,Transportation
2092664029616859,4 to 10 Years,BBA,$57K-$86K,Port of Spain,Trinidad and Tobago,Contract,66839,Male,Data Scientist,Data Engineer,Netflix,Entertainment
2679284942478051,3 to 11 Years,M.Tech,$56K-$115K,Ouagadougou,Burkina Faso,Temporary,129078,Male,Data Scientist,Machine Learning Engineer,China Vanke,Real Estate
1404342900182028,1 to 14 Years,BBA,$59K-$114K,Nairobi,Kenya,Temporary,22512,Male,Data Scientist,Data Engineer,Westinghouse Air Brake Technologies,Manufacturing
197348259913082,0 to 12 Years,BBA,$64K-$99K,New Delhi,India,Temporary,70064,Female,Data Scientist,Data Engineer,Next plc,Retail
2788654876339226,0 to 14 Years,BA,$64K-$109K,Tashkent,Uzbekistan,Full-Time,60493,Both,Data Analyst,Data Scientist,Block,Technology
1034026732410951,1 to 8 Years,B.Com,$62K-$118K,Seoul,"Korea, Rep.",Part-Time,23700,Both,Data Analyst,Data Scientist,Duke Energy,Energy
3085326243515825,4 to 8 Years,M.Com,$58K-$98K,Honiara,Solomon Islands,Temporary,103002,Female,Data Analyst,Data Quality Analyst,Apple,Technology
452900945203119,1 to 15 Years,MCA,$56K-$129K,Bishkek,Kyrgyz Republic,Full-Time,52480,Female,Data Scientist,Machine Learning Engineer,Arthur J. Gallagher,Insurance
1750658667364329,2 to 8 Years,B.Com,$56K-$113K,Tokyo,Japan,Temporary,47712,Female,Data Engineer,ETL Developer,Eli Lilly,Healthcare
2655686343650185,4 to 9 Years,BCA,$65K-$106K,Tirana,Albania,Part-Time,19389,Female,Data Engineer,Data Architect,Sanmina,Manufacturing
1582054801333438,0 to 12 Years,M.Com,$59K-$85K,Bern,Switzerland,Intern,22151,Female,Data Analyst,Business Intelligence Analyst,Eastman Chemical,Chemicals
60200552133736,3 to 8 Years,BBA,$55K-$109K,Jakarta,Indonesia,Part-Time,87578,Male,Data Engineer,Big Data Engineer,China Shenhua Energy,Mining and Energy
1308252980219294,1 to 13 Years,B.Com,$65K-$87K,Conakry,Guinea,Temporary,62104,Both,Data Scientist,Machine Learning Engineer,Berkshire Hathaway,Financial Services
1408851399367725,2 to 13 Years,BA,$57K-$120K,Havana,Cuba,Temporary,68000,Male,Data Analyst,Data Quality Analyst,Hewlett Packard Enterprise,Technology
2324183353739162,4 to 11 Years,BA,$61K-$115K,Monrovia,Liberia,Full-Time,29944,Female,Data Analyst,Data Scientist,Weyerhaeuser,Timber & Paper
1421419146315987,1 to 14 Years,M.Tech,$65K-$115K,Santo Domingo,Dominican Republic,Contract,16376,Both,Data Analyst,Data Scientist,Britannia Industries,Food & Beverages
2919144930188196,0 to 14 Years,MBA,$55K-$107K,Vientiane,Lao PDR,Full-Time,94929,Both,Data Analyst,Data Quality Analyst,Williams-Sonoma,Retail
2587299107359790,2 to 13 Years,M.Tech,$56K-$127K,Castries,St. Lucia,Part-Time,102585,Male,Data Engineer,Big Data Engineer,Avenue Supermarts (DMart),Retail
3047400996869798,5 to 9 Years,M.Tech,$57K-$117K,Tegucigalpa,Honduras,Temporary,68931,Both,Data Engineer,Data Architect,Altice USA,Telecom & Cable
979738072248492,1 to 15 Years,M.Tech,$61K-$129K,Lima,Peru,Full-Time,110825,Female,Data Analyst,Business Intelligence Analyst,Constellation Brands,Beverage
866692646740850,2 to 11 Years,PhD,$62K-$103K,Georgetown,Guyana,Temporary,89883,Male,Data Analyst,Data Scientist,Transurban Group,Transportation/Infrastructure
2676642821415179,3 to 8 Years,M.Com,$58K-$119K,Dushanbe,Tajikistan,Temporary,79510,Female,Data Scientist,Data Engineer,Sky plc,Telecommunications
264761915679848,5 to 9 Years,MCA,$63K-$97K,Tallinn,Estonia,Intern,22284,Male,Data Analyst,Data Scientist,TPG Telecom,Telecommunications
991968864200714,0 to 9 Years,BBA,$62K-$108K,Phnom Penh,Cambodia,Intern,77681,Female,Data Engineer,Data Architect,Qantas Airways,Transportation/Airlines
429132973094120,1 to 10 Years,M.Tech,$57K-$116K,AsunciÃ³n,Paraguay,Intern,42592,Both,Data Engineer,Data Architect,Nationwide,Insurance
1700931278498946,4 to 11 Years,B.Com,$56K-$119K,Kyiv (also known as Kiev),Ukraine,Part-Time,75490,Male,Data Engineer,Big Data Engineer,SAP SE,Technology and Software
647501008321156,2 to 14 Years,BBA,$58K-$84K,Seoul,North Korea,Contract,95027,Female,Data Analyst,Data Scientist,Fluor,Engineering & Construction
1480069481847470,3 to 11 Years,B.Com,$59K-$124K,Hagatna,Guam,Intern,37577,Female,Data Engineer,Big Data Engineer,Linde plc,Industrial Gases
1356755775095376,2 to 9 Years,B.Tech,$58K-$99K,Vilnius,Lithuania,Contract,128639,Female,Data Scientist,Machine Learning Engineer,Estée Lauder,
2514939226565472,3 to 14 Years,BCA,$65K-$114K,Kingston,Jamaica,Contract,18624,Male,Data Engineer,Data Architect,SBI Life Insurance Company,Insurance
2283642129735991,4 to 10 Years,M.Com,$65K-$93K,Mbabane,Eswatini,Full-Time,101372,Male,Data Engineer,Big Data Engineer,PI Industries,Chemicals
2053770207315266,3 to 9 Years,B.Com,$59K-$95K,Brasilia,Brazil,Contract,131655,Female,Data Analyst,Business Intelligence Analyst,Rolls-Royce Holdings,Aerospace and Defense
491409170043521,0 to 11 Years,M.Tech,$60K-$121K,AsunciÃ³n,Paraguay,Full-Time,88143,Female,Data Scientist,Data Engineer,APA Group,Energy/Infrastructure
1248502624095418,4 to 8 Years,MBA,$56K-$111K,Buenos Aires,Argentina,Part-Time,107003,Male,Data Engineer,Big Data Engineer,Netflix,Entertainment
52034226288456,4 to 14 Years,BA,$57K-$121K,San Salvador,El Salvador,Full-Time,28249,Male,Data Analyst,Data Scientist,Owens & Minor,Healthcare Services
1031090710270844,5 to 11 Years,B.Tech,$55K-$111K,Budapest,Hungary,Intern,116088,Both,Data Analyst,Data Scientist,S&P Global,Financial Services
1025760993626506,1 to 8 Years,MBA,$59K-$103K,Praia,Cabo Verde,Contract,42825,Both,Data Analyst,Business Intelligence Analyst,Maruti Suzuki India,Automotive
2378946782052419,1 to 11 Years,MCA,$55K-$81K,Funafuti,Tuvalu,Intern,125846,Female,Data Analyst,Data Quality Analyst,Compass Group,Food Services
2855537954640442,2 to 13 Years,BCA,$57K-$87K,Kuala Lumpur,Malaysia,Temporary,69674,Male,Data Scientist,Machine Learning Engineer,Meta Platforms,Technology
2761782983148089,0 to 9 Years,BA,$65K-$123K,Ottawa,Canada,Part-Time,50011,Female,Data Engineer,ETL Developer,Dollar General,Retail
608841766179668,0 to 15 Years,B.Com,$59K-$114K,Torshavn,Faroe Islands,Part-Time,20636,Female,Data Analyst,Business Intelligence Analyst,Stanley Black & Decker,Tools & Equipment
698325162622999,2 to 14 Years,M.Tech,$61K-$91K,Madrid,Spain,Temporary,54999,Female,Data Engineer,Data Architect,General Dynamics,Aerospace and Defense
935669312172985,5 to 12 Years,M.Com,$61K-$89K,Managua,Nicaragua,Contract,105085,Both,Data Engineer,ETL Developer,Brewin Dolphin,Financial Services
818877731429369,3 to 9 Years,B.Tech,$58K-$94K,Seoul,"Korea, Rep.",Intern,71947,Male,Data Engineer,Big Data Engineer,EasyJet,Travel and Leisure
2389006484567760,3 to 12 Years,BCA,$64K-$108K,Lisbon,Portugal,Full-Time,100281,Female,Data Engineer,Big Data Engineer,Rentokil Initial,Business Services
2371696856538713,3 to 15 Years,B.Com,$58K-$88K,Sofia,Bulgaria,Part-Time,109343,Female,Data Engineer,Data Architect,Valero Energy,Energy
2980172355669467,3 to 11 Years,B.Tech,$59K-$106K,Guatemala City,Guatemala,Contract,98359,Female,Data Analyst,Data Quality Analyst,Bodycote,Engineering
71413109560961,2 to 15 Years,M.Tech,$64K-$130K,Bangkok,Thailand,Intern,104745,Both,Data Analyst,Data Scientist,World Fuel Services,Energy
190683934250732,4 to 15 Years,BBA,$63K-$85K,Manama,Bahrain,Part-Time,42776,Female,Data Analyst,Data Scientist,Bajaj Finance,Financial Services
1167623394180049,1 to 9 Years,PhD,$65K-$92K,Oslo,Norway,Temporary,126514,Female,Data Analyst,Data Quality Analyst,CarMax,Retail
2999322474193550,4 to 12 Years,M.Tech,$55K-$91K,Brussels,Belgium,Intern,79411,Male,Data Analyst,Data Scientist,TAG Immobilien AG,Real Estate
1834576837265703,1 to 11 Years,M.Tech,$58K-$88K,Papeete,French Polynesia,Intern,48658,Male,Data Analyst,Data Scientist,London Stock Exchange Group,Financial Services
2847063095946314,5 to 11 Years,PhD,$58K-$93K,Dakar,Senegal,Intern,130415,Both,Data Engineer,Big Data Engineer,CHS,Agriculture
1471617452871135,4 to 11 Years,B.Tech,$64K-$104K,Seoul,North Korea,Contract,22039,Male,Data Analyst,Data Scientist,Sonic Automotive,Automotive
854967665256911,3 to 15 Years,BCA,$59K-$118K,Lusaka,Zambia,Full-Time,51587,Female,Data Scientist,Machine Learning Engineer,Massachusetts Mutual Life Insurance,Insurance
1177207176446558,3 to 13 Years,B.Com,$56K-$86K,Manila,Philippines,Full-Time,39304,Both,Data Analyst,Data Scientist,Whitbread plc,Hospitality
2798038043209776,5 to 9 Years,M.Tech,$63K-$92K,Sanaa,Yemen,Intern,121512,Female,Data Engineer,ETL Developer,Tata Consumer Products,
1870245622719288,0 to 12 Years,M.Tech,$63K-$113K,AsunciÃ³n,Paraguay,Intern,52752,Male,Data Scientist,Data Engineer,Adani Enterprises,Conglomerate
834903056317368,3 to 11 Years,BCA,$55K-$103K,Paramaribo,Suriname,Contract,50092,Male,Data Analyst,Business Intelligence Analyst,Honeywell International,Conglomerate
1294726865672027,5 to 10 Years,M.Com,$62K-$119K,San Marino,San Marino,Temporary,93261,Male,Data Analyst,Data Quality Analyst,Public Service Enterprise Group,Utilities
2149737712410745,2 to 13 Years,M.Com,$57K-$97K,City of Victoria,"Hong Kong SAR, China",Contract,100440,Both,Data Analyst,Data Scientist,National Grid,Utilities
341594208207787,5 to 9 Years,MCA,$55K-$125K,Gaborone,Botswana,Full-Time,58259,Both,Data Analyst,Data Scientist,Texas Instruments,Technology
2390875143361907,2 to 15 Years,M.Com,$58K-$85K,Tallinn,Estonia,Full-Time,23808,Both,Data Engineer,ETL Developer,Gree Electric Appliances,Electronics
3073971595969560,4 to 12 Years,MCA,$56K-$123K,Male,Maldives,Intern,90396,Female,Data Analyst,Business Intelligence Analyst,Shree Cement,Cement & Aggregates
2781296618811153,4 to 15 Years,MCA,$62K-$122K,Santiago,Chile,Intern,122910,Both,Data Engineer,ETL Developer,Newell Brands,Consumer Goods
2417972111692460,4 to 11 Years,B.Tech,$61K-$81K,Bern,Switzerland,Full-Time,78684,Male,Data Engineer,ETL Developer,A-Mark Precious Metals,Mining
2168396094939099,0 to 12 Years,B.Com,$59K-$81K,Bishkek,Kyrgyz Republic,Contract,31563,Male,Data Analyst,Data Quality Analyst,Power Grid Corporation of India,Utilities
2241252863556682,3 to 9 Years,M.Tech,$62K-$105K,Porto-Novo,Benin,Intern,90855,Both,Data Analyst,Data Quality Analyst,Royal Dutch Shell,Oil & Gas
1389632610100358,0 to 8 Years,B.Com,$56K-$95K,Nuuk,Greenland,Intern,36543,Both,Data Analyst,Data Quality Analyst,Royal Mail,Postal Services
2240575142246991,5 to 11 Years,MCA,$64K-$88K,Kyiv (also known as Kiev),Ukraine,Full-Time,83239,Female,Data Engineer,ETL Developer,NTPC Limited,Utilities
1457190886462082,4 to 15 Years,MCA,$64K-$94K,Skopje,"Macedonia, FYR",Intern,124748,Both,Data Scientist,Data Engineer,Rolls-Royce Holdings,Aerospace and Defense
274729806728160,1 to 11 Years,PhD,$55K-$119K,Basseterre,St. Kitts and Nevis,Intern,101648,Female,Data Analyst,Data Scientist,CDW,Technology
1136407711663971,2 to 11 Years,PhD,$55K-$88K,Sucre (de jure),Bolivia,Part-Time,49046,Male,Data Analyst,Business Intelligence Analyst,ARKO,Energy
474779366499523,5 to 13 Years,BA,$63K-$80K,Khartoum,Sudan,Contract,36549,Female,Data Engineer,ETL Developer,ITC Limited,Consumer Goods
3049186408230852,1 to 9 Years,BA,$64K-$89K,Beirut,Lebanon,Intern,17214,Both,Data Scientist,Data Engineer,Global Payments,Financial Services
487541453735869,4 to 9 Years,MBA,$58K-$122K,BogotÃ¡,Colombia,Full-Time,19163,Male,Data Engineer,Data Architect,Coal India Limited,Mining
135777927555134,0 to 8 Years,BA,$65K-$98K,Damascus,Syrian Arab Republic,Intern,15226,Female,Data Analyst,Business Intelligence Analyst,Graybar Electric,Electrical Wholesale
2827580529037891,3 to 10 Years,M.Tech,$63K-$112K,Vientiane,Lao PDR,Contract,37114,Female,Data Analyst,Data Quality Analyst,CarMax,Retail
2014457089109776,2 to 10 Years,B.Com,$65K-$119K,Castries,St. Lucia,Temporary,52436,Male,Data Analyst,Business Intelligence Analyst,NextEra Energy,Energy
1884796154879286,3 to 9 Years,BBA,$58K-$103K,Moscow,Russia,Part-Time,53602,Male,Data Analyst,Business Intelligence Analyst,Brewin Dolphin,Financial Services
3041057884411258,0 to 11 Years,B.Tech,$63K-$101K,Rabat,Morocco,Full-Time,95153,Male,Data Scientist,Machine Learning Engineer,Celanese,Chemicals
1683002720236096,3 to 14 Years,BBA,$64K-$115K,Basseterre,St. Kitts and Nevis,Part-Time,123676,Both,Data Analyst,Business Intelligence Analyst,D.R. Horton,Real Estate
1097090164876604,0 to 14 Years,MCA,$60K-$110K,Kathmandu,Nepal,Part-Time,33639,Both,Data Analyst,Data Scientist,Dr. Reddy's Laboratories,Pharmaceuticals
500082180122445,0 to 8 Years,PhD,$57K-$101K,Nur-Sultan,Kazakhstan,Full-Time,68129,Both,Data Scientist,Machine Learning Engineer,Landstar System,Industrials
692359335231949,3 to 10 Years,M.Tech,$63K-$91K,Riyadh,Saudi Arabia,Part-Time,91752,Male,Data Scientist,Data Engineer,Insight Enterprises,IT Services
2388038069069516,0 to 9 Years,B.Tech,$58K-$124K,Jakarta,Indonesia,Temporary,127486,Male,Data Engineer,Data Architect,Reliance Steel & Aluminum,Metals
1771400758374572,5 to 10 Years,M.Com,$56K-$95K,Minsk,Belarus,Temporary,101467,Both,Data Engineer,Data Architect,CRH (China Resources Holdings),Conglomerate
455280687674468,5 to 12 Years,MCA,$65K-$93K,Windhoek,Namibia,Intern,12848,Female,Data Scientist,Data Engineer,Smith & Nephew,Healthcare
221602567269723,0 to 8 Years,BA,$57K-$80K,Yaounde,Cameroon,Contract,66783,Female,Data Engineer,Data Architect,Rio Tinto,Mining and Metals
2578904163088370,0 to 8 Years,B.Com,$55K-$82K,Nuku?alofa,Tonga,Part-Time,97106,Both,Data Engineer,Big Data Engineer,Titan Company,Consumer Goods
675132350993561,1 to 13 Years,BBA,$60K-$85K,Vilnius,Lithuania,Part-Time,48103,Both,Data Engineer,Big Data Engineer,Lennar,Construction
1561974825851699,5 to 10 Years,B.Com,$62K-$93K,Mogadishu,Somalia,Full-Time,128005,Female,Data Engineer,ETL Developer,Jubilant Foodworks,Restaurants
2462077546928058,2 to 13 Years,PhD,$65K-$129K,Riga,Latvia,Full-Time,73380,Both,Data Analyst,Business Intelligence Analyst,Wayfair,Retail
1529441083433506,2 to 14 Years,BA,$65K-$104K,Moroni,Comoros,Temporary,53395,Male,Data Engineer,ETL Developer,Bajaj Finance,Financial Services
934374831216294,4 to 13 Years,MCA,$61K-$124K,Ngerulmud,Palau,Contract,20554,Both,Data Analyst,Business Intelligence Analyst,Computacenter,IT Services
926069167158722,1 to 11 Years,B.Tech,$63K-$130K,Belgrade,Serbia,Temporary,35965,Female,Data Analyst,Data Scientist,Titan Company,Consumer Goods
1089293579753464,0 to 14 Years,B.Tech,$60K-$120K,Guatemala City,Guatemala,Intern,16285,Male,Data Engineer,ETL Developer,Chewy,E-commerce
1540090405674885,1 to 15 Years,B.Com,$56K-$103K,Vaduz,Liechtenstein,Contract,91021,Both,Data Analyst,Data Quality Analyst,Huntsman,Chemicals
683147520202759,3 to 11 Years,PhD,$65K-$108K,Santo Domingo,Dominican Republic,Temporary,77794,Female,Data Analyst,Business Intelligence Analyst,Alibaba Group,E-commerce
2546779521666655,4 to 9 Years,B.Com,$61K-$127K,Port Vila,Vanuatu,Full-Time,125840,Male,Data Analyst,Data Scientist,Humana,Healthcare
938323141461924,3 to 13 Years,BA,$63K-$128K,Skopje,"Macedonia, FYR",Temporary,98805,Male,Data Engineer,Data Architect,Advance Auto Parts,Automotive Parts
1695247684529901,5 to 15 Years,M.Com,$64K-$88K,Pretoria,South Africa,Full-Time,120980,Male,Data Engineer,Big Data Engineer,ARKO,Energy
1730939952508697,5 to 13 Years,BBA,$60K-$103K,Belmopan,Belize,Intern,75341,Both,Data Engineer,Data Architect,Microsoft,Technology
3014348038595051,1 to 13 Years,B.Com,$62K-$120K,Mbabane,Eswatini,Intern,113552,Both,Data Analyst,Data Quality Analyst,Apollo Global Management,Asset Management
3087599525713955,4 to 9 Years,BA,$59K-$121K,Budapest,Hungary,Intern,101149,Both,Data Scientist,Data Engineer,Experian,Data and Analytics
475972362909265,3 to 10 Years,M.Com,$55K-$122K,Conakry,Guinea,Intern,117611,Male,Data Scientist,Data Engineer,Elevance Health,Healthcare
476568176969200,4 to 15 Years,PhD,$60K-$91K,City of Port Louis,Mauritius,Part-Time,30971,Male,Data Analyst,Business Intelligence Analyst,Ferguson plc,Construction and Engineering
